,sentence
13120,양악계는 음악교과서의 국악 비중이 지나치게 높은 탓에 음악교육이 고사하고 있다며 국악의 개념이 세계와 단절되어 있으니 세계의 다양한 음악 문화를 배울 수 있는 음악교육을 살려내야 한다고 주장한다.
13121,그러려면 국악과 양악을 구분하지 말고 국악용어인 장단 한배 시김새 등을 리듬 빠르기 꾸밈음 등으로 통일해야 한다는 것이 개정 시안의 골자다.
13122,언어는 존재의 집일진대 국악을 국악이라 부르지 않고 고유한 용어를 가르치지 않겠다는 것은 자라나는 아이들에게 한국인의 정체성을 망각시키려는 뜻일까.
13123,음악인류학자인 김희선 국민대 교수는 “장단과 리듬의 뜻이 다른데 리듬으로 통일하자는 양악계 태도는 일제 강점기 외래음악을 우월하게 여기던 사람들의 태도와 같다며 “우리가 왜 바흐를 음악의 아버지라 배워야 하나.
13124,한문 교과가 없어져 한자를 못 읽게 된 것처럼 국악도 학교에서 배우지 않으면 사라진다.
13125,모처럼 국악 산업화가 논의 중인데 학교교육에서 빠져버린다면 다시 식민지 시대로 돌아가자는 얘기라고 일갈했다.
13126,독일까지 행차해 종묘제례악을 울린 건 이런 나라 안 무개념을 가리는 쇼윈도에 불과했던 걸까.
13127,텐아시아윤준호 기자 크러쉬 제이홉 / 사진제이홉 인스타그램방탄소년단 제이홉이 크러쉬와의 근황을 전했다.
13128,그저 협업만이 아닌 서로가 진심이었던 과정들이 제 음악 인생에 있어 잊지 못할 한순간이 되지 않을까 싶습니다!
13129,공개된 사진에는 다정히 앉아 카메라를 응시하고 있는 제이홉과 크러쉬의 모습이 담겨있다.
13130,부산시는 대규모 인파로 인해 빚어질 교통·숙박 등 총괄적인 안전문제 해소에 최선을 다해야하겠다.
13131,BTS 공연 성공 여부는 국내외서 온 관람객들이 부산에서 얼마나 편안하고 안전하게 콘서트를 즐길 수 있느냐에 달렸다.
13132,시는 콘서트가 끝날 때까지 세밀하게 살펴 부산의 이미지를 높이기 위해 역량을 모아야 하겠다.
13133,경쟁도시인 사우디아라비아 리야드에서도 한국 부산이 가진 BTS를 비롯한 K컬처에 경계심을 가지고 있다.
13134,특히 이번 행사는 부산이 엑스포 유치 도전장을 낸 이후 처음 진행하는 대면행사라는 점에서도 그 의미가 각별하다.
13135,부산이 월드엑스포 유치전에 뒤늦게 합류하면서 초반에는 경쟁도시인 사우디아라비야 리야드에 밀린다는 분석이 제기됐으나 최근에는 분위기가 반전되고 있다.
13136,이처럼 중요한 시기에 열리는 BTS 콘서트를 전환점으로 삼아 승기를 잡아야 한다.
13137,전국경제인연합회는 최근 엑스포를 개최한 국가들이 자국의 장점을 독특하게 활용한 차별화 전략으로 유치에 성공했다는 분석을 내놓았다.
13138,한국만이 공유할 수 있는 개발 경험을 강조하고 민관이 전략적으로 대응하면 승산이 있다는 뜻이다.
13139,정부와 시는 BTS 공연으로 조성되는 우호적인 분위기를 엑스포 유치에 적극 활용해야 한다.
13140,미스터멘션은 숙박 플랫폼을 통한 중개 서비스를 제공할 것이라며 건전한 숙박 문화 정착을 위한 부산시의 행보에 지역 대표하는 숙박 플랫폼으로서 적극적인 지원에 나서겠다고 설명했다.
13141,사진미스터멘션 제공캠페인 기간 부산 방문 관광객은 미스터멘션의 앱과 홈페이지를 통해 캠페인에 참여하는 업체들의 숙소를 별도 수수료 없는 가격으로 이용할 수 있다.
13142,정성준 미스터멘션 대표는 부산에 뿌리를 둔 기업으로서 부산 세계박람회의 성공적 유치를 위한 캠페인에 동참하는 것에 자부심을 느낀다면서 앞으로도 지역사회와 더불어 상생하는 기업으로서 지역 문제 해결에 앞장설 것이라고 말했다.
13143,사진I스타투데이DB 방탄소년단 측이 악플러에 대한 법적대응을 진행 중인 가운데 멤버 진이 일침을 날렸다.
13144,이어 “당사는 최근 팬 여러분의 제보와 자체 모니터링을 통해 수집한 모욕 명예훼손 게시물 증거 자료를 토대로 수사기관에 다수의 고소장을 제출했다고 알렸다.
13145,그러면서 “최근 국내외 플랫폼에서 아티스트에 대한 명백한 허위사실을 유포하는 명예훼손성 게시물이 다수 모니터링 되고 있다.
13146,특정 게시자가 다수의 플랫폼에서 동일한 악성 루머를 퍼트리고 있는 유형을 파악했고 반복적으로 게시한 자료를 모두 취합해 고소했다.
13147,팬 여러분의 적극적인 제보는 악성 게시물 모니터링에 큰 도움이 되고 있다고 설명했다.
13148,빅히트 뮤직은 “장기간의 경찰 조사 끝에 피의자가 특정돼 최근 지방검찰청으로 송치됐음도 알려 드린다면서 “방탄소년단에 대한 악성 게시물 수집과 신고 법적 대응은 지속적으로 이뤄지고 있다.
13149,악성 행위를 근절하기 위해 당사는 앞으로도 혐의자들에 대해 어떠한 합의나 선처도 없이 엄중한 조치를 취할 것임을 분명히 말씀드린다고 덧붙였다.
13150,실제 일광읍의 공연 장소는 진입로가 좁아 수만 명의 인파가 한꺼번에 몰릴 경우 안전사고 위험이 높은 상황이었다.
13151,게다가 공연장소 발표 이후 인근 숙박업소 가격이 천정부지로 치솟거나 숙박비를 올려받기 위해 숙박업소에서 기존 예약을 일방적으로 취소하는 일도 벌어져 BTS 공연으로 오히려 부산의 이미지가 더 떨어진다는 비판이 제기되기도 했다.
13152,결국 하이브 측은 안전상의 문제를 고려해 공연 장소를 부산아시아드주경기장으로 변경했다.
13153,하지만 일부 숙박업소에서 시세에 비해 숙박비를 턱없이 높게 책정하는 등 횡포는 여전하다.
13154,이는 부산의 긍정적 이미지를 세계에 각인시켜 월드엑스포를 유치하려는 공연의 취지를 거스르는 행위다.
13155,다행히 최근 들어 숙박비 과다 인상에 대한 숙박업소의 자정 노력도 보이고 부산시에서도 대책반을 꾸려 점검하겠다고 하니 앞으로 지켜볼 일이다.
13156,방탄소년단 피플스 초이스 어워즈 올해의 그룹 수상 후보 사진피플스 초이스 어워즈 제공(MHN스포츠 이현지 기자)  그룹 방탄소년단(BTS)이 여전한 글로벌 인기를 입증했다.
13157,방탄소년단은 올해의 콘서트 투어에서는 BTS 퍼미션 투 댄스 온 스테이지(BTS PERMISSION TO DANCE ON STAGE)로 수상 후보에 올랐다.
13158,Jung Kook of BTS)로 올해의 뮤직비디오와 올해의 컬래버레이션 송 수상 후보에 올랐다.
13159,텐아시아신지원 기자 인생 리셋-스타 탄생(사진방송 화면 캡처)스타 탄생 정재형이 엘릭의 모습에서 故서지원을 떠올렸다.
13160,이어 그는 탄탄한 노래실력과 랩 춤으로 제대로 끼 발산하며 매력을 드러냈다.
13161,이를 본 데프콘은 노래도 너무 잘하시고 아이돌로 바로 데뷔해도 손색이 없을 거 같다라고 호평한 반면 성시경은 노래 잘 하시는 건 인정하는데 그냥 원래 본캐대로 나오셨으면 어땠을까?라며 앱으로 과하게 누른 표정을 우려했다.
13162,보자마자 예전의 서지원군이 생각났다라며 노래 도중 성시경에게 나 미치겠다.
13163,사진 | 에어부산스포츠서울 | 이주상기자 에어부산이 방탄소년단(이하 BTS)의 부산 콘서트 기간 동안 전세편기를 운항하는 등 해외 관광객 유치에 온힘을 기울인다.
13164,에어부산의 한 관계자는 “이번 BTS 콘서트 기간 동안 더 많은 일본 관광객이 부산을 방문할 수 있도록 이번 임시편 투입과 전세기 관광 상품 판매를 기획했다.
13165,지민과 방탄소년단 멤버들은 UN 총회 연설을 통해 갈수록 심각해져 가는 기후변화에 대한 세계의 관심을 촉구한 바 있다.
13166,JM Sylvania 프로젝트 관계자는 “‘실바이나(Sylvaina)’는 라틴어로 ‘숲’이라는 의미가 있다며 “오랜 고민 끝에 지민을 사랑하는 분들과 행복한 추억을 만드는 공간으로 지민 숲을 조성하기로 했다.
13167,- 팬 떼창에 감동…한국은 최애 나라 고백- 팝업 스토어+팬 사인회 직접 기획…韓 향한 찐 사랑 사진유니버설뮤직물론이죠.
13168,방탄소년단의 제이홉도 우리 음악을 듣는다고 들었다면서 그들이 워낙 유명한 아티스트라 우리가 먼저 제안하긴 어렵겠지만 함께하자는 제안에는 항상 열려있다고 설명했다.
13169,특히 폴 클라인은 취재진을 향해 혹시 블랙핑크와 방탄소년단을 만나면 우리 이야기를 꼭 전해 달라고 농담을 던져 현장을 웃음으로 물들이기도 했다.
13170,또한 폴 클라인은 방탄소년단과 블랙핑크의 음악이 인상적이고 완성도가 높다.
13171,제이크 고스 역시 K-POP 아티스트가 미국 LA 스타디움에서 공연하는 것을 본 적이 있다.
13172,이들은 오랜만에 만난 한국 관객들에게 잊지 못할 무대를 선사하며 축제를 만끽했다.
13173,특히 페스티벌 헤드라이너를 맡아 영광이라면서 팬들의 떼창에 감명을 받았다.
13174,레이니는 이번 행사를 직접 기획한 것은 물론 태극무늬와 K-하트를 넣어 완벽하게 K-패치가 장착된 팝업 스토어 포스터도 직접 디자인해 화제를 모았다.
13175,팝업 스토어 오픈 당일 팬들과 직접 만나는 사인회까지 마련해 한국 팬들을 향한 넘치는 감사를 표현했다.
13176,사진유니버설뮤직레이니는 프런트맨 폴 클라인과 드러머 제이크 고스로 구성됐다.
13177,미전역을 사로잡는 음악을 하겠다는 의미로 로스앤젤레스(Los Angeles)와 뉴욕(New York)의 머리글자를 따서 밴드명을 LANY로 지었다.
13178,지난해엔 팬데믹 상황으로 내한이 어려워지자 음원 플랫폼 플로(FLO)를 통해 온라인 팬 미팅을 진행하며 여전한 한국 사랑을 보여준 바 있다.
13179,OSEN민경훈 기자방탄소년단(BTS) 진이 무대 위에서 포토타임을 갖고 있다.
13180,co. krOSEN김채연 기자 그룹 방탄소년단 멤버 진이 악플러를 향해 사이다 발언을 남겼다.
13181,이날 소속사는 “최근 팬 여러분들의 제보와 자체 모니터링을 통해 수집한 모욕 명예훼손 게시물 증거 자료를 토대로 수사기관에 다수의 고소장을 제출했다며 당사는 특정 게시자가 다수의 플랫폼에서 동일한 악성 루머를 퍼트리고 있는 유형을 파악했고 반복적으로 게시한 자료를 모두 취합해 고소했다고 밝혔다.
13182,이어 소속사는 “장기간의 경찰 조사 끝에 피의자가 특정돼 최근 지방검찰청으로 송치됐음도 알려드린다면서 “방탄소년단에 대한 악성 게시물 수집과 신고 법적 대응은 지속적으로 이뤄지고 있다.
13183,악성 행위를 근절하기 위해 당사는 앞으로도 혐의자들에 대해 어떠한 합의나 선처도 없이 엄중한 조치를 취할 것임을 분명히 말씀드린다.
13184,빅히트 뮤직은 아티스트의 권익 보호를 위해 끊임없이 노력하겠다라고 덧붙였다.
13185,OSEN민경훈 기자방탄소년단(BTS) 멤버들이 무대 위에서 포토타임을 갖고 있다.
13186,어차피 저는 안 보고 그걸로 누군가는 고소하고 모두가 좋은 그림 아닙니까.
13187,모두가 해피한 거 아니겠습니까라고 언급하며 악플에 대해 단호한 입장을 밝혔다.
13188,아티스트 보호가 우선시되며 다수의 소속사에서 명예훼손 모욕 악성 게시물 작성과 관련해 선처 없는 법적 대응을 이어오고 있다.
13189,단호한 소속사의 대처와 아티스트의 사이다 발언이 화제를 모으는 만큼 표현의 자유를 넘어서는 악의적인 사이버 폭력은 더이상 아티스트에게 공격 거리가 아니다.
13190,The bill proposed by Democratic Party lawmaker Kim Young-bae would allow pop culture artists who have received the order of merits or medals in culture or sports to be categorized under “Art and Sports Personnel.
13191,amendment: 개정안 Military Service Act: 병역법 alternative military service: 군 대체복무 order of (cultural) merit: 문화훈장 categorize under: ~분야 아래로 분류하다 그룹 방탄소년단(BTS) 등 대중문화 예술인의 군 대체복무를 허용하는 ‘병역법 개정안’이 지난 월요일 발의됐다.
13192,더불어민주당 김영배 의원이 발의한 이 법안은 문화훈장 문화포장 체육훈장 체육포장 등을 받은 대중문화 예술인을 예술·체육 요원으로 분류하도록 한다.
13193,Under the current Military Service Act prominent figures in arts and sports such as Olympic and Asian Games medalists and globally recognized awardwining classical musicians can be categorized as “Art and Sports Personnel and become legally exempt from their military duties.
